,home_team,away_team,neutral,match_results,home_recent_wins,away_recent_wins,home_recent_goals_scored,away_recent_goals_scored,home_recent_goals_conceded,away_recent_goals_conceded,home_win_rate,away_win_rate,home_average_goal_difference,away_average_goal_difference
38588,Israel,Belgium,0,0,2.0,4.0,6.0,7.0,8.0,2.0,0.6956521739130435,0.5,1.0434782608695652,-0.125
38636,Thailand,Vietnam,0,1,1.0,1.0,6.0,8.0,12.0,13.0,0.5666666666666667,0.23529411764705882,0.5,-1.8235294117647058
38692,Nicaragua,Suriname,0,1,2.0,2.0,7.0,3.0,5.0,15.0,0.2857142857142857,0.4,-0.14285714285714285,-0.9
38708,Antigua and Barbuda,Saint Lucia,0,0,3.0,0.0,17.0,3.0,5.0,21.0,0.6,0.1111111111111111,1.4,-2.5555555555555554
38709,Aruba,Barbados,0,0,2.0,1.0,10.0,6.0,12.0,10.0,0.4,0.25,-0.4,-1.8333333333333333
38726,Saudi Arabia,Palestine,0,1,4.0,1.0,8.0,2.0,3.0,9.0,0.782608695652174,0.125,2.1739130434782608,-1.5625
38714,Chile,Ecuador,0,1,5.0,1.0,13.0,4.0,3.0,7.0,0.6176470588235294,0.21428571428571427,0.4117647058823529,-1.0952380952380953
38730,Yemen,North Korea,1,0,2.0,0.0,8.0,1.0,9.0,6.0,0.5263157894736842,0.2727272727272727,0.42105263157894735,-0.6818181818181818
38731,Dominica,Canada,0,0,1.0,2.0,4.0,9.0,22.0,12.0,0.2,0.52,-3.6,-0.16
38724,Maldives,Qatar,0,0,2.0,2.0,8.0,8.0,8.0,12.0,0.36363636363636365,0.45161290322580644,0.45454545454545453,-0.22580645161290322
38728,Tajikistan,Jordan,0,0,3.0,2.0,10.0,8.0,6.0,9.0,0.6,0.4444444444444444,1.9,-0.07407407407407407
38723,Malaysia,Timor-Leste,0,1,2.0,0.0,5.0,4.0,11.0,21.0,0.35294117647058826,0.0,-1.0,-3.4
38713,Cambodia,Singapore,0,0,2.0,0.0,7.0,2.0,9.0,20.0,0.4,0.16666666666666666,-0.4,-1.9166666666666667
38718,India,Oman,0,0,1.0,2.0,2.0,3.0,13.0,6.0,0.4,0.42857142857142855,-1.2,-0.07142857142857142
38717,Hong Kong,Bhutan,0,1,1.0,1.0,1.0,1.0,15.0,16.0,0.3888888888888889,0.125,-0.5555555555555556,-5.875
38715,Dominican Republic,Belize,0,0,3.0,1.0,11.0,4.0,4.0,14.0,0.625,0.2727272727272727,1.875,-2.1818181818181817
38722,Lebanon,Kuwait,0,0,3.0,1.0,9.0,6.0,8.0,11.0,0.5,0.37037037037037035,0.55,-0.5925925925925926
38712,Bangladesh,Kyrgyzstan,0,0,2.0,1.0,6.0,2.0,9.0,13.0,0.2857142857142857,0.4,-1.2857142857142858,-0.9
38747,Tunisia,Djibouti,0,1,5.0,0.0,10.0,2.0,3.0,22.0,0.8717948717948718,0.0,1.8974358974358974,-4.666666666666667
38744,Wales,Belgium,0,1,3.0,4.0,6.0,6.0,7.0,2.0,0.4482758620689655,0.5151515151515151,-0.20689655172413793,-0.09090909090909091
38742,Morocco,Libya,0,1,4.0,0.0,12.0,0.0,4.0,8.0,0.8333333333333334,0.14285714285714285,1.7333333333333334,-1.3571428571428572
38740,Malta,Bulgaria,0,0,0.0,2.0,3.0,6.0,12.0,7.0,0.03333333333333333,0.4583333333333333,-2.1333333333333333,-0.5833333333333334
38739,Latvia,Netherlands,0,0,2.0,3.0,5.0,12.0,11.0,7.0,0.48148148148148145,0.7441860465116279,-0.1111111111111111,1.302325581395349
38738,Kazakhstan,Turkey,0,0,1.0,3.0,4.0,7.0,12.0,6.0,0.26666666666666666,0.625,-0.8333333333333334,0.5
38737,Iceland,Czech Republic,0,1,4.0,4.0,11.0,12.0,5.0,6.0,0.4666666666666667,0.7142857142857143,-0.03333333333333333,1.0238095238095237
38736,Guinea,Eswatini,1,0,5.0,0.0,12.0,2.0,2.0,14.0,0.8518518518518519,0.0,1.6296296296296295,-3.0
38734,Bosnia and Herzegovina,Israel,0,1,3.0,4.0,11.0,15.0,6.0,5.0,0.6333333333333333,0.6,0.8666666666666667,0.48
38733,Andorra,Cyprus,0,0,0.0,1.0,2.0,3.0,15.0,12.0,0.02631578947368421,0.15625,-2.6315789473684212,-1.90625
38766,Uganda,Botswana,0,1,4.0,0.0,6.0,2.0,1.0,12.0,0.84,0.16,1.2,-1.36
38764,Senegal,Burundi,0,1,3.0,0.0,6.0,2.0,4.0,8.0,0.8125,0.1111111111111111,1.75,-1.3333333333333333
38763,Poland,Georgia,0,1,3.0,1.0,10.0,4.0,4.0,8.0,0.6785714285714286,0.13333333333333333,1.6071428571428572,-1.1
38767,Uruguay,Jamaica,1,1,4.0,0.0,12.0,1.0,8.0,9.0,0.7368421052631579,0.2692307692307692,1.0,-0.9615384615384616
38760,Malawi,Zimbabwe,0,0,4.0,0.0,8.0,2.0,4.0,8.0,0.64,0.3103448275862069,0.88,-0.7241379310344828
38757,Finland,Hungary,0,0,1.0,3.0,2.0,8.0,7.0,11.0,0.5666666666666667,0.4375,0.4666666666666667,-0.46875
38755,Denmark,Serbia,0,1,2.0,1.0,9.0,5.0,8.0,7.0,0.6666666666666666,0.5151515151515151,0.9393939393939394,0.24242424242424243
38754,Cape Verde,São Tomé and Príncipe,0,1,5.0,0.0,10.0,3.0,2.0,22.0,0.7916666666666666,0.0,0.9166666666666666,-3.8
38753,Burkina Faso,Comoros,0,1,4.0,0.0,10.0,1.0,4.0,15.0,0.6666666666666666,0.0,0.8461538461538461,-3.0
38752,Armenia,Portugal,0,0,1.0,4.0,3.0,10.0,9.0,8.0,0.3076923076923077,0.6923076923076923,-0.6538461538461539,0.8974358974358975
38750,Angola,Central African Republic,0,1,4.0,1.0,12.0,7.0,4.0,13.0,0.9,0.07692307692307693,1.8666666666666667,-1.3846153846153846
38749,Algeria,Seychelles,0,1,5.0,0.0,11.0,1.0,2.0,18.0,0.775,0.0,0.975,-3.0
38756,Faroe Islands,Greece,0,1,0.0,3.0,2.0,4.0,14.0,6.0,0.09375,0.6571428571428571,-1.96875,0.2
38787,Slovakia,North Macedonia,0,1,3.0,0.0,8.0,2.0,5.0,13.0,0.625,0.14285714285714285,0.96875,-1.3928571428571428
38788,Slovenia,England,0,0,4.0,4.0,12.0,17.0,2.0,2.0,0.6052631578947368,0.7837837837837838,0.7894736842105263,1.4594594594594594
38789,Sudan,Sierra Leone,0,1,1.0,0.0,3.0,3.0,10.0,14.0,0.5555555555555556,0.041666666666666664,0.25,-2.0
38790,Sweden,Montenegro,0,1,3.0,3.0,11.0,9.0,9.0,5.0,0.7894736842105263,0.36363636363636365,1.9473684210526316,-0.36363636363636365
38793,Belize,Dominican Republic,0,1,2.0,1.0,8.0,5.0,10.0,12.0,0.2857142857142857,0.3333333333333333,-0.7142857142857143,-0.8333333333333334
38792,Ukraine,Luxembourg,0,1,4.0,0.0,13.0,3.0,1.0,16.0,0.7241379310344828,0.05714285714285714,1.1724137931034482,-2.6
38786,Russia,Austria,0,0,5.0,3.0,13.0,11.0,2.0,6.0,0.9166666666666666,0.3333333333333333,2.0833333333333335,-0.7619047619047619
38795,Antigua and Barbuda,Saint Lucia,0,1,2.0,1.0,13.0,6.0,6.0,16.0,0.5454545454545454,0.2,1.0909090909090908,-2.1
38796,Ethiopia,Lesotho,0,1,2.0,1.0,5.0,5.0,7.0,12.0,0.65,0.09523809523809523,0.45,-2.380952380952381
38791,Togo,Liberia,0,1,2.0,0.0,6.0,3.0,11.0,16.0,0.75,0.16129032258064516,0.8611111111111112,-1.7419354838709677
38785,Niger,Namibia,0,1,2.0,1.0,6.0,4.0,7.0,6.0,0.5,0.125,0.1,-1.75
38781,Ghana,Mauritius,0,1,4.0,0.0,11.0,0.0,4.0,21.0,0.8113207547169812,0.11764705882352941,1.509433962264151,-2.764705882352941
38783,Lithuania,Switzerland,0,0,3.0,3.0,5.0,9.0,3.0,3.0,0.41379310344827586,0.64,-0.4482758620689655,0.56
38779,Estonia,San Marino,0,1,2.0,0.0,3.0,0.0,4.0,28.0,0.36363636363636365,0.0,-0.42424242424242425,-5.571428571428571
38777,Egypt,Tanzania,0,1,3.0,1.0,8.0,4.0,5.0,9.0,0.88,0.16666666666666666,1.98,-1.3333333333333333
38775,DR Congo,Madagascar,0,1,2.0,0.0,7.0,4.0,8.0,14.0,0.7352941176470589,0.13636363636363635,1.2647058823529411,-1.8636363636363635
38773,Colombia,Venezuela,1,0,5.0,1.0,10.0,3.0,1.0,10.0,0.7142857142857143,0.20588235294117646,1.0612244897959184,-1.5294117647058822
38772,Cameroon,Mauritania,0,1,3.0,1.0,7.0,3.0,6.0,12.0,0.8269230769230769,0.07692307692307693,1.3846153846153846,-2.230769230769231
38771,Brazil,Peru,1,1,3.0,0.0,10.0,5.0,13.0,13.0,0.8541666666666666,0.1282051282051282,1.5208333333333333,-1.6153846153846154
38770,Belarus,Spain,0,0,1.0,4.0,5.0,11.0,13.0,2.0,0.4482758620689655,0.9047619047619048,-0.1724137931034483,1.6428571428571428
38784,Mozambique,Rwanda,0,0,3.0,1.0,9.0,1.0,3.0,10.0,0.7,0.12,0.95,-1.68
38798,Ecuador,Bolivia,1,0,5.0,0.0,10.0,1.0,2.0,14.0,0.8181818181818182,0.0,1.1818181818181819,-2.3636363636363638
38799,Bermuda,Guatemala,0,0,4.0,3.0,9.0,10.0,5.0,6.0,0.8571428571428571,0.32142857142857145,3.7142857142857144,-0.7857142857142857
38816,Paraguay,Jamaica,1,1,2.0,0.0,9.0,1.0,9.0,9.0,0.7142857142857143,0.25925925925925924,0.9142857142857143,-0.9629629629629629
38815,Malaysia,Palestine,0,0,3.0,1.0,8.0,4.0,6.0,10.0,0.3888888888888889,0.11764705882352941,-0.7777777777777778,-1.5294117647058822
38819,Suriname,Nicaragua,0,0,1.0,2.0,4.0,6.0,12.0,11.0,0.5,0.2222222222222222,0.125,-1.8888888888888888
38814,Laos,Lebanon,0,0,1.0,1.0,10.0,5.0,24.0,13.0,0.5,0.3076923076923077,-1.25,-0.8076923076923077
38823,El Salvador,Saint Kitts and Nevis,0,1,3.0,2.0,10.0,11.0,3.0,19.0,0.6428571428571429,0.4,1.4285714285714286,-0.8
38824,Taiwan,Thailand,0,0,1.0,0.0,4.0,4.0,10.0,15.0,0.2,0.16666666666666666,-1.5,-1.2083333333333333
38821,Yemen,Philippines,1,0,1.0,0.0,5.0,1.0,12.0,19.0,0.5,0.0,0.25,-5.125
38813,Kyrgyzstan,Australia,0,0,2.0,2.0,8.0,5.0,7.0,7.0,0.25,0.5416666666666666,-0.5,0.3333333333333333
38822,Canada,Dominica,0,1,4.0,1.0,12.0,3.0,2.0,14.0,0.5833333333333334,0.16666666666666666,0.7083333333333334,-2.5
38808,Hong Kong,Maldives,0,1,2.0,0.0,8.0,0.0,11.0,16.0,0.42105263157894735,0.07142857142857142,-0.15789473684210525,-3.357142857142857
38800,Argentina,Uruguay,1,1,5.0,3.0,8.0,8.0,2.0,4.0,0.92,0.425,1.86,-0.35
38802,Bhutan,China PR,0,0,2.0,2.0,8.0,7.0,19.0,7.0,0.4,0.5806451612903226,-2.2,0.5483870967741935
38803,Myanmar,South Korea,1,0,2.0,3.0,5.0,7.0,10.0,4.0,0.5555555555555556,0.5625,0.4444444444444444,0.40625
38812,North Korea,Uzbekistan,0,1,2.0,2.0,3.0,6.0,8.0,5.0,0.5555555555555556,0.5555555555555556,0.16666666666666666,0.15555555555555556
38825,Brazil,Colombia,1,0,3.0,2.0,9.0,7.0,13.0,7.0,0.8571428571428571,0.4117647058823529,1.510204081632653,-0.5294117647058824
38828,Peru,Venezuela,1,1,3.0,2.0,5.0,4.0,4.0,8.0,0.5666666666666667,0.22857142857142856,0.3,-1.457142857142857
38831,Chile,Bolivia,0,1,5.0,1.0,13.0,4.0,3.0,15.0,0.6285714285714286,0.029411764705882353,0.45714285714285713,-2.264705882352941
38832,Mexico,Ecuador,1,0,4.0,1.0,10.0,4.0,4.0,8.0,0.8636363636363636,0.20930232558139536,2.0757575757575757,-1.1162790697674418
38836,Argentina,Jamaica,1,1,5.0,0.0,6.0,0.0,1.0,8.0,0.9215686274509803,0.25,1.8431372549019607,-0.9642857142857143
38840,Brazil,Venezuela,1,1,2.0,2.0,5.0,3.0,13.0,7.0,0.84,0.2222222222222222,1.46,-1.4444444444444444
38844,Chile,Uruguay,0,1,5.0,2.0,15.0,6.0,2.0,4.0,0.6388888888888888,0.4146341463414634,0.5833333333333334,-0.36585365853658536
38845,Bolivia,Peru,1,0,2.0,0.0,8.0,4.0,8.0,11.0,0.5185185185185185,0.125,0.3333333333333333,-1.6
38857,Chile,Peru,0,1,5.0,1.0,13.0,7.0,2.0,11.0,0.6486486486486487,0.14634146341463414,0.5945945945945946,-1.5121951219512195
38866,Argentina,Paraguay,1,1,5.0,0.0,5.0,3.0,0.0,14.0,0.9230769230769231,0.3076923076923077,1.8269230769230769,-0.9487179487179487
38884,Peru,Paraguay,1,1,4.0,0.0,6.0,4.0,3.0,18.0,0.5806451612903226,0.3,0.3225806451612903,-1.05
38890,United States,Honduras,0,1,4.0,2.0,8.0,5.0,2.0,8.0,0.88,0.46153846153846156,1.72,0.28205128205128205
38893,Mexico,Cuba,1,1,3.0,0.0,10.0,2.0,6.0,17.0,0.8507462686567164,0.15,2.029850746268657,-2.3
38894,Trinidad and Tobago,Guatemala,1,1,3.0,3.0,7.0,8.0,3.0,6.0,0.6451612903225806,0.3448275862068966,1.096774193548387,-0.7241379310344828
38897,United States,Haiti,0,1,4.0,3.0,7.0,13.0,2.0,4.0,0.881578947368421,0.42105263157894735,1.7105263157894737,-0.2631578947368421
38899,Jamaica,Canada,1,1,3.0,2.0,9.0,4.0,6.0,12.0,0.6521739130434783,0.5384615384615384,1.2608695652173914,-0.07692307692307693
38901,Trinidad and Tobago,Cuba,1,1,4.0,0.0,10.0,2.0,3.0,22.0,0.65625,0.14285714285714285,1.125,-2.4761904761904763
38902,Honduras,Haiti,1,0,2.0,2.0,3.0,9.0,7.0,3.0,0.7021276595744681,0.4,1.1702127659574468,-0.3
38905,Jamaica,El Salvador,1,1,3.0,2.0,8.0,7.0,5.0,11.0,0.6666666666666666,0.3548387096774194,1.25,-0.8709677419354839
38906,Guatemala,Cuba,1,0,5.0,0.0,15.0,2.0,3.0,21.0,0.72,0.13636363636363635,1.52,-2.4545454545454546
38908,Haiti,Jamaica,1,0,3.0,0.0,11.0,0.0,6.0,7.0,0.5454545454545454,0.2413793103448276,1.5454545454545454,-0.9655172413793104
38909,United States,Cuba,0,1,4.0,1.0,7.0,3.0,2.0,18.0,0.8831168831168831,0.17391304347826086,1.7012987012987013,-2.3043478260869565
38910,Mexico,Costa Rica,1,1,4.0,2.0,15.0,4.0,4.0,4.0,0.8529411764705882,0.45098039215686275,2.088235294117647,-0.058823529411764705
38912,Panama,Mexico,1,0,4.0,2.0,13.0,9.0,5.0,9.0,0.7272727272727273,0.5370370370370371,1.3181818181818181,0.6851851851851852
38913,United States,Jamaica,0,0,4.0,1.0,11.0,1.0,2.0,5.0,0.8846153846153846,0.26666666666666666,1.7564102564102564,-0.9
38915,Jamaica,Mexico,1,0,3.0,3.0,7.0,11.0,4.0,8.0,0.68,0.5454545454545454,1.24,0.6909090909090909
38950,Samoa,American Samoa,1,1,2.0,0.0,5.0,0.0,13.0,60.0,0.375,0.0,-1.25,-12.0
38980,Uzbekistan,Yemen,0,1,5.0,0.0,13.0,1.0,3.0,16.0,0.7894736842105263,0.2,1.894736842105263,-1.15
38979,United Arab Emirates,Malaysia,0,1,5.0,1.0,19.0,7.0,4.0,12.0,0.5833333333333334,0.10526315789473684,0.6666666666666666,-1.7894736842105263
38976,Syria,Singapore,1,1,2.0,1.0,9.0,6.0,6.0,18.0,0.68,0.2,2.76,-1.68
38975,Saudi Arabia,Timor-Leste,0,1,4.0,0.0,8.0,2.0,5.0,21.0,0.7872340425531915,0.0,2.148936170212766,-3.3333333333333335
38974,Qatar,Bhutan,0,1,2.0,1.0,9.0,1.0,4.0,21.0,0.6388888888888888,0.1111111111111111,1.2222222222222223,-6.0
38972,Oman,Turkmenistan,0,1,4.0,0.0,7.0,3.0,3.0,12.0,0.8,0.4,2.1666666666666665,-0.13333333333333333
38971,Netherlands,Iceland,0,0,5.0,3.0,21.0,9.0,3.0,5.0,0.8888888888888888,0.25,2.3703703703703702,-1.15625
38970,Kuwait,Myanmar,1,1,3.0,0.0,8.0,0.0,4.0,17.0,0.7241379310344828,0.125,1.9655172413793103,-2.875
38969,South Korea,Laos,0,1,3.0,0.0,7.0,4.0,5.0,28.0,0.7857142857142857,0.0,2.2142857142857144,-6.384615384615385
38967,Japan,Cambodia,0,1,4.0,0.0,14.0,4.0,4.0,25.0,0.8611111111111112,0.0,2.2222222222222223,-4.2
38961,Cyprus,Wales,0,0,2.0,3.0,8.0,8.0,7.0,6.0,0.3333333333333333,0.36666666666666664,-0.4444444444444444,-0.43333333333333335
38965,Israel,Andorra,0,1,2.0,0.0,6.0,0.0,8.0,20.0,0.6666666666666666,0.0,0.9583333333333334,-3.4054054054054053
38964,Iraq,Taiwan,1,1,2.0,1.0,7.0,3.0,7.0,22.0,0.6756756756756757,0.16666666666666666,1.4864864864864864,-3.2777777777777777
38963,Iran,Guam,0,1,5.0,0.0,12.0,0.0,3.0,62.0,0.8888888888888888,0.0,2.2444444444444445,-12.166666666666666
38962,Czech Republic,Kazakhstan,0,1,3.0,0.0,8.0,4.0,8.0,17.0,0.6976744186046512,0.16666666666666666,1.372093023255814,-1.5
38959,Bulgaria,Norway,0,0,2.0,3.0,7.0,8.0,3.0,9.0,0.6428571428571429,0.5333333333333333,0.8214285714285714,0.1
38958,Belgium,Bosnia and Herzegovina,0,1,5.0,2.0,16.0,5.0,2.0,6.0,0.7297297297297297,0.4857142857142857,1.4324324324324325,0.22857142857142856
38957,Bahrain,North Korea,0,0,4.0,1.0,15.0,4.0,2.0,5.0,0.717948717948718,0.30434782608695654,1.2820512820512822,-0.5217391304347826
38955,Australia,Bangladesh,0,1,4.0,0.0,10.0,0.0,2.0,19.0,0.8421052631578947,0.18181818181818182,3.0789473684210527,-2.4545454545454546
38966,Italy,Malta,0,1,3.0,1.0,5.0,1.0,4.0,16.0,0.926829268292683,0.02857142857142857,1.7804878048780488,-2.8
38999,Saint Vincent and the Grenadines,Aruba,0,1,1.0,1.0,2.0,6.0,10.0,17.0,0.42857142857142855,0.2,-0.07142857142857142,-2.2
38998,Jamaica,Nicaragua,0,0,2.0,3.0,4.0,9.0,6.0,10.0,0.6538461538461539,0.3,1.1153846153846154,-1.5
38997,Canada,Belize,0,1,4.0,2.0,12.0,5.0,1.0,12.0,0.6,0.3333333333333333,0.84,-1.9166666666666667
38996,Antigua and Barbuda,Guatemala,0,1,2.0,2.0,7.0,5.0,7.0,8.0,0.5833333333333334,0.3333333333333333,1.25,-0.7666666666666667
38993,Serbia,Armenia,0,1,2.0,2.0,8.0,8.0,10.0,6.0,0.7142857142857143,0.22857142857142856,1.2142857142857142,-1.0571428571428572
38990,Grenada,Haiti,0,0,2.0,2.0,14.0,3.0,14.0,3.0,0.375,0.42857142857142855,0.375,-0.23809523809523808
38989,Greece,Finland,0,0,2.0,2.0,5.0,5.0,6.0,7.0,0.6888888888888889,0.4230769230769231,0.5777777777777777,-0.3076923076923077
38987,Germany,Poland,0,1,5.0,3.0,13.0,16.0,2.0,4.0,0.8235294117647058,0.5625,1.7843137254901962,0.40625
38986,Georgia,Scotland,0,1,0.0,2.0,1.0,4.0,10.0,7.0,0.37037037037037035,0.41379310344827586,-0.48148148148148145,-0.6206896551724138
38985,Faroe Islands,Northern Ireland,0,0,1.0,2.0,3.0,6.0,11.0,8.0,0.12121212121212122,0.2222222222222222,-1.878787878787879,-0.9259259259259259
38984,Djibouti,Togo,0,0,1.0,1.0,1.0,4.0,17.0,9.0,0.16666666666666666,0.19444444444444445,-3.0,-1.0555555555555556
38982,Curaçao,El Salvador,0,0,2.0,1.0,10.0,4.0,8.0,11.0,0.5,0.34375,0.75,-0.875
38981,American Samoa,Cook Islands,1,1,1.0,1.0,3.0,7.0,33.0,15.0,0.2,0.1111111111111111,-6.0,-2.7777777777777777
39016,Russia,Sweden,0,1,4.0,3.0,12.0,6.0,3.0,4.0,0.8918918918918919,0.6578947368421053,2.0,0.9210526315789473
39025,Ukraine,Belarus,0,1,4.0,1.0,7.0,4.0,1.0,10.0,0.7333333333333333,0.2413793103448276,1.2333333333333334,-0.9310344827586207
39023,Switzerland,Slovenia,0,1,3.0,2.0,11.0,5.0,8.0,5.0,0.6875,0.41935483870967744,1.15625,-0.25806451612903225
39022,Spain,Slovakia,0,1,3.0,4.0,10.0,7.0,8.0,2.0,0.86,0.59375,1.94,0.53125
39019,São Tomé and Príncipe,Morocco,0,0,2.0,1.0,3.0,4.0,9.0,9.0,0.5,0.5,-0.6666666666666666,-0.11538461538461539
39018,San Marino,England,0,0,0.0,4.0,1.0,15.0,27.0,4.0,0.0,0.7894736842105263,-3.4444444444444446,1.4473684210526316
39017,Rwanda,Ghana,0,0,3.0,3.0,9.0,9.0,4.0,6.0,0.6190476190476191,0.5454545454545454,0.5238095238095238,0.3181818181818182
39015,Namibia,Senegal,0,0,4.0,3.0,7.0,6.0,1.0,5.0,0.55,0.5151515151515151,0.0,0.30303030303030304
39013,Mauritania,South Africa,0,1,2.0,3.0,3.0,10.0,6.0,5.0,0.4444444444444444,0.5,-0.4444444444444444,-0.07142857142857142
39012,Luxembourg,North Macedonia,0,1,1.0,0.0,3.0,3.0,19.0,14.0,0.05714285714285714,0.13793103448275862,-2.4857142857142858,-1.3793103448275863
39011,Liberia,Tunisia,0,1,4.0,2.0,5.0,5.0,2.0,10.0,0.6363636363636364,0.5142857142857142,0.36363636363636365,-0.02857142857142857
39010,Guinea-Bissau,Congo,0,0,2.0,3.0,4.0,5.0,5.0,5.0,0.3333333333333333,0.3125,-0.3333333333333333,-0.875
39008,Estonia,Lithuania,0,1,3.0,1.0,5.0,3.0,3.0,13.0,0.38235294117647056,0.26666666666666666,-0.35294117647058826,-1.0
39014,Montenegro,Liechtenstein,0,1,2.0,1.0,7.0,2.0,10.0,12.0,0.5555555555555556,0.058823529411764705,-0.2222222222222222,-2.5294117647058822
39004,Burundi,Niger,0,1,2.0,0.0,6.0,2.0,7.0,15.0,0.5,0.0,0.0,-2.3181818181818183
39003,Botswana,Burkina Faso,0,1,3.0,2.0,6.0,5.0,6.0,5.0,0.5416666666666666,0.3333333333333333,-0.041666666666666664,-0.5454545454545454
39002,Austria,Moldova,0,1,5.0,2.0,11.0,8.0,1.0,10.0,0.6666666666666666,0.15151515151515152,0.9,-1.7575757575757576
39045,Turkey,Netherlands,0,1,2.0,3.0,9.0,9.0,6.0,6.0,0.6944444444444444,0.75,1.2222222222222223,1.3181818181818181
39040,Mauritius,Mozambique,0,1,0.0,1.0,3.0,2.0,13.0,13.0,0.14285714285714285,0.19047619047619047,-1.2142857142857142,-1.4761904761904763
39037,Libya,Cape Verde,1,0,4.0,2.0,7.0,6.0,3.0,7.0,0.8,0.23076923076923078,1.32,-0.9230769230769231
39036,Lesotho,Algeria,0,0,3.0,2.0,4.0,5.0,3.0,6.0,0.4,0.36585365853658536,-0.3333333333333333,-0.43902439024390244
39035,Kenya,Zambia,0,0,4.0,2.0,8.0,6.0,2.0,5.0,0.7777777777777778,0.48717948717948717,1.037037037037037,0.10256410256410256
39041,Norway,Croatia,0,1,2.0,3.0,4.0,8.0,6.0,6.0,0.5714285714285714,0.7297297297297297,0.5357142857142857,0.8648648648648649
39033,Latvia,Czech Republic,0,0,2.0,4.0,4.0,12.0,11.0,6.0,0.4642857142857143,0.6976744186046512,-0.17857142857142858,0.9767441860465116
39032,Italy,Bulgaria,0,1,3.0,3.0,5.0,7.0,4.0,6.0,0.9285714285714286,0.48,1.7619047619047619,-0.52
39030,Cyprus,Belgium,0,0,1.0,3.0,7.0,4.0,8.0,3.0,0.32142857142857145,0.5,-0.4642857142857143,-0.11764705882352941
39028,Central African Republic,DR Congo,0,1,3.0,2.0,6.0,10.0,6.0,10.0,0.5,0.26666666666666666,-0.25,-0.6666666666666666
39027,Bosnia and Herzegovina,Andorra,0,1,3.0,0.0,11.0,0.0,6.0,22.0,0.6451612903225806,0.0,0.9032258064516129,-3.4210526315789473
39034,Gambia,Cameroon,0,0,3.0,2.0,9.0,6.0,6.0,7.0,0.6666666666666666,0.6,1.0,0.5666666666666667
39047,Albania,Portugal,0,0,3.0,4.0,8.0,11.0,6.0,10.0,0.48148148148148145,0.7,-0.037037037037037035,0.9
39050,Finland,Faroe Islands,0,1,1.0,1.0,1.0,2.0,6.0,7.0,0.5483870967741935,0.05405405405405406,0.41935483870967744,-2.4864864864864864
39052,Republic of Ireland,Georgia,0,1,3.0,1.0,15.0,4.0,9.0,10.0,0.7407407407407407,0.12903225806451613,1.1851851851851851,-1.1935483870967742
39056,Scotland,Germany,0,0,4.0,4.0,10.0,17.0,3.0,3.0,0.7407407407407407,0.9024390243902439,1.1111111111111112,2.073170731707317
39076,Moldova,Montenegro,0,0,1.0,2.0,4.0,4.0,6.0,8.0,0.2857142857142857,0.3333333333333333,-0.5357142857142857,-0.5
39081,Slovenia,Estonia,0,1,4.0,0.0,13.0,1.0,3.0,14.0,0.5897435897435898,0.2727272727272727,0.7435897435897436,-1.7272727272727273
39083,Sweden,Austria,0,0,3.0,4.0,12.0,12.0,10.0,3.0,0.7948717948717948,0.36363636363636365,1.9487179487179487,-0.6818181818181818
39094,Taiwan,Vietnam,0,0,1.0,0.0,3.0,1.0,8.0,13.0,0.18181818181818182,0.2222222222222222,-1.5454545454545454,-1.7777777777777777
39093,Nicaragua,Jamaica,0,0,3.0,2.0,8.0,3.0,4.0,4.0,0.375,0.2903225806451613,0.0,-0.8387096774193549
39087,Yemen,Bahrain,1,0,1.0,2.0,5.0,5.0,12.0,11.0,0.47619047619047616,0.38235294117647056,0.14285714285714285,-0.7058823529411765
39089,Aruba,Saint Vincent and the Grenadines,0,1,1.0,1.0,6.0,5.0,12.0,17.0,0.3333333333333333,0.2727272727272727,-0.6666666666666666,-2.0
39091,Guatemala,Antigua and Barbuda,0,1,4.0,1.0,11.0,5.0,4.0,12.0,0.6923076923076923,0.2727272727272727,1.4230769230769231,-1.3636363636363635
39092,Haiti,Grenada,0,1,3.0,1.0,10.0,5.0,4.0,11.0,0.5,0.16666666666666666,1.3333333333333333,-2.0
39074,Malaysia,Saudi Arabia,0,0,3.0,3.0,7.0,11.0,9.0,9.0,0.3684210526315789,0.625,-1.0526315789473684,0.4375
39084,Tajikistan,Australia,0,0,2.0,3.0,9.0,7.0,8.0,7.0,0.5454545454545454,0.56,1.5454545454545454,0.36
39073,North Macedonia,Spain,0,0,2.0,4.0,7.0,11.0,9.0,2.0,0.3548387096774194,0.9069767441860465,-0.3870967741935484,1.627906976744186
39065,England,Switzerland,0,1,4.0,3.0,15.0,9.0,3.0,3.0,0.868421052631579,0.6538461538461539,2.1842105263157894,0.5769230769230769
39071,Liechtenstein,Russia,0,0,0.0,1.0,1.0,4.0,17.0,4.0,0.13793103448275862,0.5384615384615384,-1.9310344827586208,0.2564102564102564
39070,Lebanon,South Korea,0,0,2.0,3.0,7.0,5.0,8.0,3.0,0.47619047619047616,0.5757575757575758,0.47619047619047616,0.45454545454545453
39069,Laos,Kuwait,0,0,1.0,2.0,10.0,7.0,19.0,9.0,0.4444444444444444,0.39285714285714285,-1.3333333333333333,-0.5357142857142857
39068,India,Iran,0,0,1.0,3.0,3.0,9.0,12.0,5.0,0.36363636363636365,0.7027027027027027,-1.1818181818181819,1.1891891891891893
